Accession_number	Start	End	Prediction_method
NZ_CP016540	596243	634723	Dimob
NZ_CP016540	656748	662335	Dimob
NZ_CP016540	1461688	1487484	Dimob
NZ_CP016540	1764308	1799472	Dimob
NZ_CP016540	3037525	3099605	Dimob
NZ_CP011300	118787	181381	Dimob
NZ_CP011300	542849	547028	Dimob
NZ_CP011300	1627247	1659445	Dimob
NZ_CP011300	3175636	3207029	Dimob
NZ_CP011300	4135708	4142312	Dimob
NZ_CP011507	2839142	2882823	Dimob
NZ_CP011507	3010855	3032852	Dimob
NZ_CP011507	4617512	4638741	Dimob
NZ_CP011507	5256648	5298551	Dimob
NZ_CP011507	6138872	6153009	Dimob
NZ_CP011507	6248673	6273411	Dimob
NZ_CP011507	6316473	6322677	Dimob
NZ_CP012147	320100	357777	Dimob
NZ_CP012147	570317	590916	Dimob
NZ_CP012147	859700	876057	Dimob
NZ_CP012147	942453	949769	Dimob
NZ_CP012147	1285256	1295724	Dimob
NZ_CP012147	1306876	1317961	Dimob
NZ_CP012147	1423347	1445237	Dimob
NZ_CP012147	1503433	1509761	Dimob
NZ_CP012154	1021498	1038920	Dimob
NZ_CP012154	2193427	2204341	Dimob
NZ_CP012154	3231239	3251731	Dimob
NZ_CP012154	3632752	3657153	Dimob
NZ_CP012150	2299863	2308192	Dimob
NZ_CP012150	3427497	3452538	Dimob
NZ_CP012150	4322329	4331264	Dimob
NZ_CP012150	4671104	4692606	Dimob
NZ_CP012150	4970696	4982961	Dimob
NZ_CP012150	5430552	5460759	Dimob
NZ_CP012150	5549000	5612839	Dimob
NZ_CP012150	6329208	6358790	Dimob
NZ_CP012150	6594096	6606351	Dimob
NZ_CP012150	6922894	6970291	Dimob
NZ_CP012150	6993917	7008716	Dimob
NC_014355	53306	117301	Dimob
NC_014355	137614	158238	Dimob
NC_014355	871816	905486	Dimob
NC_014355	1226603	1234548	Dimob
NC_014355	1565771	1574820	Dimob
NC_014355	1887496	1920061	Dimob
NC_014355	2036143	2045919	Dimob
NC_014355	2637782	2657086	Dimob
NC_014355	3546563	3553116	Dimob
NC_014355	3959196	3970100	Dimob
NC_014355	4155986	4168760	Dimob
NZ_CP012160	35285	51919	Dimob
NZ_CP012160	1198649	1210910	Dimob
NZ_CP011341	1678616	1699932	Dimob
NZ_CP011341	2045275	2077299	Dimob
NZ_CP011341	2482605	2492310	Dimob
NZ_CP011341	4586585	4605304	Dimob
NZ_CP009470	18411	59871	Dimob
NZ_CP009470	1496973	1504318	Dimob
NZ_CP009470	1577913	1584507	Dimob
NZ_CP009470	2364539	2379506	Dimob
NZ_CP009676	18418	88188	Dimob
NZ_CP009676	1442196	1481045	Dimob
NZ_CP009676	1561871	1569954	Dimob
NZ_CP009676	1619169	1628903	Dimob
NZ_CP009676	2007393	2050883	Dimob
NZ_CP009676	2458925	2470342	Dimob
NZ_CP009762	1495008	1503091	Dimob
NZ_CP009762	1551319	1562051	Dimob
NZ_CP009762	1575572	1582166	Dimob
NZ_CP009762	2347892	2361709	Dimob
NZ_CP010309	18418	102993	Dimob
NZ_CP010309	324748	378768	Dimob
NZ_CP010309	1478221	1523322	Dimob
NZ_CP010309	1616323	1624406	Dimob
NZ_CP010309	1673632	1683365	Dimob
NZ_CP010309	2057503	2099276	Dimob
NZ_CP010309	2514621	2524878	Dimob
NZ_AP014944	18917	95495	Dimob
NZ_AP014944	1071946	1087802	Dimob
NZ_AP014944	1640584	1647178	Dimob
NZ_AP014944	2002640	2039058	Dimob
NZ_AP014944	2462427	2471640	Dimob
NZ_CP015098	25710	155517	Dimob
NZ_CP015098	680227	688889	Dimob
NZ_CP015098	4982255	5064811	Dimob
NZ_CP015098	9056113	9073651	Dimob
NZ_CP012071	1955665	1960973	Dimob
NZ_CP012071	2084599	2155406	Dimob
NZ_CP012070	511152	536190	Dimob
NZ_CP012070	1019576	1050268	Dimob
NZ_CP012070	1219399	1234189	Dimob
NZ_CP012159	3261770	3268285	Dimob
NZ_CP012159	4921281	4929145	Dimob
NZ_CP012159	10494692	10557199	Dimob
NZ_CP012159	10765012	10785531	Dimob
NZ_CP012201	946494	957419	Dimob
NZ_CP012201	1348759	1361998	Dimob
NZ_CP012201	1817980	1826180	Dimob
NZ_CP012201	1873142	1882213	Dimob
NZ_CP012201	2628547	2646450	Dimob
NZ_CP012201	2734103	2748587	Dimob
NZ_CP012201	4930304	4966370	Dimob
NZ_CP012201	5598309	5614393	Dimob
NZ_CP012201	6286031	6314762	Dimob
NZ_CP011072	6326	16073	Dimob
NZ_CP011072	555431	563273	Dimob
NZ_CP011072	1275457	1291524	Dimob
NZ_CP011072	1591936	1645977	Dimob
NZ_CP011072	1848130	1873739	Dimob
NZ_CP011072	2761110	2834604	Dimob
NZ_CP011072	3206445	3215627	Dimob
NZ_CP011072	3609324	3615707	Dimob
NZ_CP011072	4892936	4999740	Dimob
NZ_CP011072	5033111	5067279	Dimob
NZ_CP018076	538826	565860	Dimob
NZ_CP018076	1688162	1713037	Dimob
NZ_CP018076	2704109	2736968	Dimob
NZ_CP018076	2873525	2910467	Dimob
NZ_CP011412	762616	768802	Dimob
NZ_CP011412	1224887	1242624	Dimob
NZ_CP011412	1423590	1435127	Dimob
NZ_CP011412	2509932	2525631	Dimob
NZ_CP011412	2860096	2870770	Dimob
NZ_CP011412	3332511	3345294	Dimob
NZ_CP011412	3447593	3458466	Dimob
NZ_CP011412	3766213	3795595	Dimob
NZ_CP011412	3815074	3831392	Dimob
NZ_CP009802	3849	42820	Dimob
NZ_CP009802	1666451	1749743	Dimob
NZ_CP009802	3285992	3329313	Dimob
NZ_CP009802	5346805	5359917	Dimob
NZ_CP009802	5474220	5486936	Dimob
NZ_CP009802	5926414	5931173	Dimob
NZ_CP012073	121312	140047	Dimob
NZ_CP012073	619441	676114	Dimob
NZ_CP012073	873151	879429	Dimob
NZ_CP012073	1705805	1716184	Dimob
NZ_CP012073	2446254	2469604	Dimob
NZ_CP012073	2781615	2802923	Dimob
NZ_CP013067	6142	17634	Dimob
NZ_CP013067	457826	474226	Dimob
NZ_CP013067	977122	982925	Dimob
NZ_CP013067	1717665	1729649	Dimob
NZ_CP013067	1829399	1836633	Dimob
NZ_CP013067	1975949	2011391	Dimob
NZ_CP013067	2543738	2593504	Dimob
NZ_CP013067	2624222	2642678	Dimob
NZ_CP013067	2728754	2775009	Dimob
NZ_CP013067	2961236	2971690	Dimob
NZ_CP013067	3001414	3012513	Dimob
NZ_CP013067	3062298	3072550	Dimob
NZ_CP013067	3142802	3154073	Dimob
NZ_CP013067	3169179	3179207	Dimob
NZ_CP013067	3756689	3794920	Dimob
NZ_CP013067	3803941	3820771	Dimob
NZ_CP013067	4199669	4221836	Dimob
NZ_CP012072	689543	700366	Dimob
NZ_CP012332	35940	92967	Dimob
NZ_CP012332	1183057	1192478	Dimob
NZ_CP012332	1246857	1263989	Dimob
NZ_CP012332	1845287	1851166	Dimob
NZ_CP012332	2757626	2764009	Dimob
NZ_CP012332	3557471	3624627	Dimob
NZ_CP012109	2364051	2415484	Dimob
NZ_CP012109	4135906	4143824	Dimob
NZ_CP012109	4804647	4810650	Dimob
NZ_CP012109	6296042	6407434	Dimob
NZ_CP012109	6547000	6587408	Dimob
NZ_CP011339	32007	47399	Dimob
NZ_CP011339	57118	63999	Dimob
NZ_CP011339	93437	107672	Dimob
NZ_CP011339	198058	207207	Dimob
NZ_CP011339	266546	274341	Dimob
NZ_CP011339	607325	616887	Dimob
NZ_CP011339	643664	665050	Dimob
NZ_CP011339	749193	760433	Dimob
NZ_CP011339	787575	795440	Dimob
NZ_CP011339	884675	890452	Dimob
NZ_CP011339	970619	977773	Dimob
NZ_CP011339	1093478	1105291	Dimob
NZ_CP011339	1188774	1218815	Dimob
NZ_CP011339	1323145	1327222	Dimob
NZ_CP011339	1384491	1400329	Dimob
NZ_CP011339	1413534	1420815	Dimob
NZ_CP011339	1543488	1549880	Dimob
NZ_CP011339	1655325	1696423	Dimob
NZ_CP011339	1822148	1827236	Dimob
NZ_CP011339	1863215	1874838	Dimob
NZ_CP011339	2033636	2042318	Dimob
NZ_CP011339	2486825	2497825	Dimob
NZ_CP011339	2540617	2548584	Dimob
NZ_CP011339	2790392	2798677	Dimob
NZ_CP011339	2922988	2934213	Dimob
NZ_CP011339	2992333	2999265	Dimob
NZ_CP011339	3012710	3022948	Dimob
NZ_CP011339	3930173	3935600	Dimob
NZ_CP011339	4176156	4198184	Dimob
NZ_CP011339	4264449	4279090	Dimob
NZ_CP011339	4364902	4387618	Dimob
NZ_CP011339	4398266	4409259	Dimob
NZ_CP011339	4651718	4675529	Dimob
NZ_CP011339	4810335	4818141	Dimob
NZ_CP011339	4892048	4912951	Dimob
NZ_CP011339	4957995	4974014	Dimob
NZ_CP011339	5079956	5092080	Dimob
NZ_CP011339	5382574	5407423	Dimob
NZ_CP011339	5431353	5439658	Dimob
NZ_CP011339	5486677	5501874	Dimob
NZ_LN680001	738974	747528	Dimob
NZ_LN680001	1880063	1925215	Dimob
NZ_LN680001	2169640	2305540	Dimob
NZ_LN680001	2677224	2770564	Dimob
NZ_CP018022	667676	676999	Dimob
NZ_CP014634	40566	49402	Dimob
NZ_CP014634	656594	666578	Dimob
NZ_CP014634	1355955	1365214	Dimob
NZ_CP014634	1388920	1418743	Dimob
NZ_CP014634	1869400	1901520	Dimob
NZ_CP014634	2071323	2125114	Dimob
NZ_CP014634	2595346	2626604	Dimob
NZ_CP014635	872875	888449	Dimob
NZ_CP014635	1090164	1104502	Dimob
NZ_CP014635	1499343	1532749	Dimob
NZ_CP014635	1738398	1762598	Dimob
NZ_FO082820	900076	913343	Dimob
NZ_FO082820	981405	994833	Dimob
NZ_FO082820	1345989	1453278	Dimob
NZ_FO082820	2180571	2226073	Dimob
NZ_FO082820	3040507	3077740	Dimob
NZ_FO082820	3273278	3286503	Dimob
NZ_FO082820	4040916	4073990	Dimob
NZ_FO082820	4079350	4104474	Dimob
NZ_CP012299	668753	712649	Dimob
NZ_CP012299	1993129	2021304	Dimob
NZ_CP012382	168238	271336	Dimob
NZ_CP012382	553986	568632	Dimob
NZ_CP012382	3291012	3297573	Dimob
NZ_CP012382	3852328	3869607	Dimob
NZ_CP012382	4272089	4298752	Dimob
NZ_CP012382	4325334	4330354	Dimob
NZ_CP012382	4441915	4453741	Dimob
NZ_CP012382	4593247	4606812	Dimob
NZ_CP012382	6573763	6610058	Dimob
NZ_CP012949	181145	235379	Dimob
NZ_CP012949	3583203	3591418	Dimob
NZ_CP012949	7794079	7818855	Dimob
NZ_CP014841	531526	551682	Dimob
NZ_CP014841	731834	770047	Dimob
NZ_CP014841	2119589	2125675	Dimob
NZ_CP014841	3228615	3276972	Dimob
NZ_CP014841	3391232	3461788	Dimob
NZ_CP014841	3754894	3764509	Dimob
NZ_CP012398	1459534	1472319	Dimob
NZ_CP012398	2295276	2351417	Dimob
NZ_CP012398	4379877	4391946	Dimob
NZ_CP011409	550272	594628	Dimob
NZ_CP011409	653786	666151	Dimob
NZ_CP011409	4423235	4478913	Dimob
NZ_CP011929	4178	32478	Dimob
NZ_CP011929	433726	448227	Dimob
NZ_CP011929	947743	961848	Dimob
NZ_CP011929	1159141	1171764	Dimob
NZ_CP011929	1237303	1274243	Dimob
NZ_CP011929	1716517	1733270	Dimob
NZ_CP011929	1780738	1787205	Dimob
NZ_CP011929	2033252	2046765	Dimob
NZ_CP011929	2969802	2981924	Dimob
NZ_CP011929	2989986	3010560	Dimob
NZ_CP011929	3550280	3576922	Dimob
NZ_CP011929	4123749	4138981	Dimob
NZ_CP011929	4164505	4202586	Dimob
NZ_CP011929	4276069	4290649	Dimob
NZ_CP011929	4299284	4314833	Dimob
NZ_CP011929	4333543	4344356	Dimob
NZ_CP011929	4382059	4393669	Dimob
NZ_CP011929	4418425	4441938	Dimob
NZ_CP009928	4939	10785	Dimob
NZ_CP009928	118435	134294	Dimob
NZ_CP009928	844489	928793	Dimob
NZ_CP009928	1954115	1966716	Dimob
NZ_CP009928	2571592	2596421	Dimob
NZ_CP009928	3556396	3607698	Dimob
NZ_CP009928	4398301	4414599	Dimob
NZ_CP012410	788958	794836	Dimob
NZ_CP012410	2205913	2227734	Dimob
NZ_CP010899	510154	535260	Dimob
NZ_CP010899	614680	642261	Dimob
NZ_CP010899	717700	738001	Dimob
NZ_CP010899	820374	826635	Dimob
NZ_CP010899	1026660	1056283	Dimob
NZ_CP010899	1229551	1237338	Dimob
NZ_CP006841	294207	318255	Dimob
NZ_CP006841	762614	805547	Dimob
NZ_CP006841	2052142	2084605	Dimob
NZ_CP006841	2648083	2653997	Dimob
NZ_CP006841	2697778	2723431	Dimob
NZ_CP011125	637876	728565	Dimob
NZ_CP011125	1631712	1663922	Dimob
NZ_CP011125	2866535	2875789	Dimob
NZ_CP011125	5237847	5254034	Dimob
NZ_CP011125	5633192	5642369	Dimob
NZ_CP011801	76866	116714	Dimob
NZ_CP011801	735773	749239	Dimob
NZ_CP011801	1283544	1293147	Dimob
NZ_CP011801	1408201	1422114	Dimob
NZ_CP011801	2748530	2763875	Dimob
NZ_CP011801	2777233	2794705	Dimob
NZ_CP011801	2850064	2973578	Dimob
NZ_CP011801	4405556	4444100	Dimob
NZ_CP011522	1907676	1915490	Dimob
NZ_CP011522	2589704	2599817	Dimob
NZ_CP011522	3418503	3446718	Dimob
NZ_CP011522	4229546	4237950	Dimob
NZ_CP011522	5073599	5082750	Dimob
NZ_CP011522	6285255	6294180	Dimob
NZ_CP011522	6480003	6491269	Dimob
NZ_CP011456	1179418	1201091	Dimob
NZ_CP011456	1276960	1291176	Dimob
NZ_CP011456	1937204	1944042	Dimob
NZ_CP011456	2026444	2039674	Dimob
NZ_CP011456	2141108	2192211	Dimob
NZ_CP011456	2229761	2244002	Dimob
NZ_CP011456	3567211	3588194	Dimob
NZ_CP011456	4471790	4483889	Dimob
NZ_CP011456	5438250	5457151	Dimob
NZ_CP011456	5514956	5525474	Dimob
NZ_CP015810	680596	729597	Dimob
NZ_CP015810	917623	923284	Dimob
NZ_CP015810	1868880	1890785	Dimob
NZ_CP015810	2169443	2192928	Dimob
NZ_CP015810	2225231	2234249	Dimob
NZ_CP015810	2302640	2311403	Dimob
NZ_CP015810	2616651	2627337	Dimob
NZ_CP015810	2961243	3036356	Dimob
NZ_CP009220	336851	431795	Dimob
NZ_CP009220	530743	566630	Dimob
NZ_CP009220	759733	818161	Dimob
NZ_CP009220	1584740	1593405	Dimob
NZ_CP009220	1978276	1986181	Dimob
NZ_CP009452	285939	307322	Dimob
NZ_CP009452	371783	399801	Dimob
NZ_CP009452	780108	797065	Dimob
NZ_CP009452	831310	879503	Dimob
NZ_CP009452	1067321	1083723	Dimob
NZ_CP009452	1112753	1166083	Dimob
NZ_CP009452	1231616	1247164	Dimob
NZ_CP009452	1281687	1304391	Dimob
NZ_CP009452	1372714	1388536	Dimob
NZ_CP009452	1825727	1848505	Dimob
NZ_CP009452	1864534	1874937	Dimob
NZ_CP009452	2007857	2017952	Dimob
NZ_CP009452	2138223	2149941	Dimob
NZ_CP009452	2400402	2430724	Dimob
NZ_CP009452	3399194	3405170	Dimob
NZ_CP009452	3481807	3498256	Dimob
NZ_CP009452	3640457	3652160	Dimob
NZ_CP009452	3893017	3904331	Dimob
NZ_CP009452	3995722	4009611	Dimob
NZ_CP009452	4104441	4163575	Dimob
NZ_CP012590	1005589	1021941	Dimob
NZ_CP012590	2106126	2125610	Dimob
NZ_CP012590	2538096	2552248	Dimob
NZ_CP012590	3392188	3432176	Dimob
NZ_CP013355	352283	362301	Dimob
NZ_CP013355	596663	703427	Dimob
NZ_CP013355	2069509	2098543	Dimob
NZ_CP013355	2299050	2312732	Dimob
NZ_CP013355	2692503	2730793	Dimob
NZ_CP012608	397966	407269	Dimob
NZ_CP012608	892189	917072	Dimob
NZ_CP012608	1023685	1033971	Dimob
NZ_CP012608	1127011	1153424	Dimob
NZ_CP012608	1289488	1300685	Dimob
NZ_CP012608	1536780	1596166	Dimob
NZ_CP012608	1877344	1912954	Dimob
NZ_CP012608	1920806	1927070	Dimob
NZ_CP012608	1942616	1949981	Dimob
NZ_CP012608	2015864	2031142	Dimob
NZ_CP012608	2221618	2231712	Dimob
NZ_CP012608	2701839	2707172	Dimob
NZ_CP012608	2762490	2770057	Dimob
NZ_CP012608	2784865	2793608	Dimob
NZ_CP012171	695469	735831	Dimob
NZ_CP012171	1639042	1655462	Dimob
NZ_CP012171	1918243	1964225	Dimob
NZ_CP012171	3733743	3755680	Dimob
NZ_CP012171	3791944	3814914	Dimob
NZ_CP006911	665226	670618	Dimob
NZ_CP006911	872847	891165	Dimob
NZ_CP006911	1630675	1636047	Dimob
NZ_CP010516	808757	830352	Dimob
NZ_CP010516	1233794	1254724	Dimob
NZ_CP010516	1262822	1275405	Dimob
NZ_CP010516	1507294	1667821	Dimob
NZ_CP010516	3206127	3285505	Dimob
NZ_CP010517	520537	543972	Dimob
NZ_CP010517	1676042	1741657	Dimob
NZ_CP018063	52389	70440	Dimob
NZ_CP018063	455519	482923	Dimob
NZ_CP018063	799312	820487	Dimob
NZ_CP018063	1315501	1327183	Dimob
NZ_CP018063	1622111	1660451	Dimob
NZ_CP018063	1682453	1696268	Dimob
NZ_CP018063	1794736	1817768	Dimob
NZ_CP018063	1831808	1868022	Dimob
NZ_CP018063	1899306	1982399	Dimob
NZ_CP018063	1990700	2005001	Dimob
NZ_CP018063	2357221	2388725	Dimob
NZ_CP018063	3074716	3081235	Dimob
NZ_CP018063	3778794	3790252	Dimob
NZ_CP018063	3842134	3867020	Dimob
NZ_CP018063	3980168	4002473	Dimob
NZ_CP018063	4116933	4135950	Dimob
NZ_CP018063	4408791	4476015	Dimob
NZ_CP018063	4733557	4746340	Dimob
NZ_CP012192	3227	68177	Dimob
NZ_CP012192	88881	113493	Dimob
NZ_CP012192	2444568	2630006	Dimob
NZ_CP012193	1365249	1379254	Dimob
NZ_CP012193	2406733	2497831	Dimob
NZ_CP012193	2614945	2659535	Dimob
NZ_CP012669	1633379	1648658	Dimob
NZ_CP012669	2032317	2057381	Dimob
NZ_CP012479	2897	68298	Dimob
NZ_CP012479	1029447	1048567	Dimob
NZ_CP012479	1488966	1521311	Dimob
NZ_CP012479	2128375	2158633	Dimob
NZ_CP012479	2962307	2973182	Dimob
NZ_CP012479	3573637	3589538	Dimob
NZ_CP009754	1020	42239	Dimob
NZ_CP009754	450297	457826	Dimob
NZ_CP009754	1529674	1579385	Dimob
NZ_CP009754	1620008	1684786	Dimob
NZ_CP009754	2350990	2369655	Dimob
NZ_CP009754	2640096	2652329	Dimob
NZ_CP009754	3616568	3646075	Dimob
NZ_CP009754	4232327	4252512	Dimob
NZ_CP009754	4845173	4858580	Dimob
NZ_CP009754	5814442	5861533	Dimob
NZ_CP009754	5984726	5993135	Dimob
NZ_CP009754	6398382	6408493	Dimob
NZ_CP009754	6973243	6980724	Dimob
NZ_CP009754	7391562	7402932	Dimob
NZ_CP017147	3083027	3116300	Dimob
NZ_CP017147	3346560	3367789	Dimob
NZ_CP017147	4055298	4103118	Dimob
NZ_CP017147	4160107	4193234	Dimob
NZ_CP017147	5226019	5237177	Dimob
NZ_CP017147	5840394	5849395	Dimob
NZ_CP012752	304308	334874	Dimob
NZ_CP012752	401684	432084	Dimob
NZ_CP012752	858153	900239	Dimob
NZ_CP012752	981726	1004843	Dimob
NZ_CP012752	1078696	1185098	Dimob
NZ_CP012752	1425306	1445492	Dimob
NZ_CP012752	3384151	3445855	Dimob
NZ_CP012752	3453785	3510544	Dimob
NZ_CP012752	4418707	4429889	Dimob
NZ_CP012752	5979493	6027328	Dimob
NZ_CP012752	6055240	6140206	Dimob
NZ_CP012752	8964349	8999262	Dimob
NZ_CP012752	9012793	9026926	Dimob
NZ_CP012752	9081015	9088264	Dimob
NZ_CP012752	9123626	9152293	Dimob
NZ_CP012752	9552147	9568568	Dimob
NZ_CP012752	10964846	10992089	Dimob
NZ_CP014474	17148	63924	Dimob
NZ_CP014474	1588607	1599394	Dimob
NZ_CP014474	1845877	1862832	Dimob
NZ_CP014474	2640815	2652539	Dimob
NZ_CP014474	2665086	2702599	Dimob
NZ_CP014474	4032588	4050769	Dimob
NZ_CP014474	4181522	4188409	Dimob
NZ_CP014474	4579875	4597341	Dimob
NZ_CP014239	82337	87680	Dimob
NZ_CP014239	846646	865274	Dimob
NZ_CP014239	871303	892233	Dimob
NZ_CP014239	2148698	2166507	Dimob
NZ_CP014239	2225112	2272635	Dimob
NZ_CP010836	12885	41587	Dimob
NZ_CP010836	209581	227793	Dimob
NZ_CP010836	1158673	1176308	Dimob
NZ_CP010836	1197577	1233282	Dimob
NZ_CP010836	1733308	1784806	Dimob
NZ_CP010836	2148916	2152161	Dimob
NZ_CP010836	2432486	2440122	Dimob
NZ_CP010836	2855409	2864686	Dimob
NZ_CP010836	3779298	3786871	Dimob
NZ_CP010836	4222354	4260688	Dimob
NZ_CP010836	4527391	4568451	Dimob
NZ_CP010869	435584	458932	Dimob
NZ_CP010869	1387165	1491646	Dimob
NZ_CP010869	2109594	2133902	Dimob
NZ_CP010869	2893798	2922333	Dimob
NZ_CP012885	688791	741267	Dimob
NZ_CP012885	759219	838208	Dimob
NZ_CP012885	921379	950344	Dimob
NZ_CP012885	1966436	2081768	Dimob
NZ_CP012885	2297455	2305169	Dimob
NZ_CP012885	2789722	2839178	Dimob
NZ_CP012885	3887591	3939202	Dimob
NZ_CP012700	477439	491804	Dimob
NZ_CP012700	509347	519408	Dimob
NZ_CP012700	1043994	1149268	Dimob
NZ_CP012700	1495544	1512936	Dimob
NZ_CP012700	1777958	1789200	Dimob
NZ_CP012700	2344174	2353459	Dimob
NZ_CP012700	2710577	2856806	Dimob
NZ_CP012700	3016143	3035989	Dimob
NZ_CP012700	3045341	3081830	Dimob
NZ_CP012700	3092937	3114447	Dimob
NZ_CP012700	3517763	3524911	Dimob
NZ_CP012700	3923310	3940231	Dimob
NZ_CP012700	4227645	4318284	Dimob
NZ_CP009429	167176	175736	Dimob
NZ_CP009429	725739	733566	Dimob
NZ_CP009429	761860	857141	Dimob
NZ_CP009429	1027430	1143733	Dimob
NZ_CP009429	1214564	1269275	Dimob
NZ_CP009429	1311983	1324354	Dimob
NZ_CP009429	1359902	1376948	Dimob
NZ_CP009429	1776427	1803969	Dimob
NZ_CP009429	2326541	2337533	Dimob
NZ_CP009429	2518675	2528555	Dimob
NZ_CP009429	2815024	2858607	Dimob
NZ_CP009429	2870510	2887108	Dimob
NZ_CP009429	3834849	3842021	Dimob
NZ_CP009429	4180437	4193477	Dimob
NZ_CP009429	4311860	4364335	Dimob
NZ_CP009429	4388022	4397339	Dimob
NZ_CP009429	4460205	4475400	Dimob
NZ_CP009429	4523112	4540477	Dimob
NZ_CP013344	168206	176933	Dimob
NZ_CP013344	727170	733567	Dimob
NZ_CP013344	776031	822860	Dimob
NZ_CP013344	830969	854445	Dimob
NZ_CP013344	1029846	1179775	Dimob
NZ_CP013344	1659460	1666542	Dimob
NZ_CP013344	1746220	1751898	Dimob
NZ_CP013344	2196047	2221996	Dimob
NZ_CP013344	2621475	2637523	Dimob
NZ_CP013344	2675411	2679721	Dimob
NZ_CP013344	2729148	2767570	Dimob
NZ_CP013344	2854957	3051608	Dimob
NZ_CP013344	3065728	3081084	Dimob
NZ_CP013344	4029668	4036840	Dimob
NZ_CP013344	4392282	4397906	Dimob
NZ_CP013344	4593982	4603299	Dimob
NZ_CP013344	4666165	4679832	Dimob
NZ_CP013344	4728229	4746437	Dimob
NZ_CP014872	362969	403583	Dimob
NZ_CP014907	362440	403054	Dimob
NZ_CP014907	925719	931030	Dimob
NZ_AP014808	23549	47579	Dimob
NZ_AP014808	188224	212862	Dimob
NZ_AP014808	254288	262068	Dimob
NZ_AP014808	272719	296205	Dimob
NZ_AP014808	387568	400043	Dimob
NZ_AP014808	497048	500715	Dimob
NZ_AP014808	732882	743688	Dimob
NZ_AP014808	753606	769705	Dimob
NZ_AP014808	795072	808483	Dimob
NZ_AP014808	924151	936795	Dimob
NZ_AP014808	1281909	1297944	Dimob
NZ_AP014808	1450488	1466408	Dimob
NZ_AP014808	1574441	1582107	Dimob
NZ_AP014808	1644892	1675490	Dimob
NZ_CP014912	3554	16634	Dimob
NZ_CP014912	78752	101340	Dimob
NZ_CP014912	452377	477790	Dimob
NZ_CP014912	819305	832107	Dimob
NZ_CP014912	1006648	1029215	Dimob
NZ_CP014912	1039903	1064329	Dimob
NZ_CP014912	1128470	1150672	Dimob
NZ_CP014912	1486884	1499842	Dimob
NZ_CP014912	2166365	2172118	Dimob
NZ_CP014915	221606	248535	Dimob
NZ_CP014915	601043	658973	Dimob
NZ_CP014915	695148	734928	Dimob
NZ_CP014915	1840862	1846615	Dimob
NZ_CP014915	2643187	2686328	Dimob
NZ_CP014915	2697753	2707022	Dimob
NZ_CP014915	2759209	2772011	Dimob
NZ_CP014915	2849172	2863060	Dimob
NZ_CP014915	3047523	3071946	Dimob
NZ_CP014924	3492	17994	Dimob
NZ_CP014924	80112	101660	Dimob
NZ_CP014924	455669	481082	Dimob
NZ_CP014924	860696	873498	Dimob
NZ_CP014924	1103759	1126417	Dimob
NZ_CP014924	1190951	1214550	Dimob
NZ_CP014924	2336794	2343225	Dimob
NZ_CP012900	220206	289152	Dimob
NZ_CP012900	516700	628204	Dimob
NZ_CP012900	753374	757711	Dimob
NZ_CP012900	1068981	1077463	Dimob
NZ_CP012900	1088784	1130566	Dimob
NZ_CP012900	1463932	1478766	Dimob
NZ_CP012900	2029471	2061247	Dimob
NZ_CP012900	2071072	2081701	Dimob
NZ_CP012900	2091119	2101988	Dimob
NZ_CP012900	2364256	2374511	Dimob
NZ_CP012900	2863898	2877466	Dimob
NZ_CP012900	3229654	3237740	Dimob
NZ_CP012900	3412355	3442234	Dimob
NZ_CP012900	3756957	3776254	Dimob
NZ_CP018888	352650	362247	Dimob
NZ_CP018888	652835	670927	Dimob
NZ_CP018888	725472	742510	Dimob
NZ_CP018888	885151	893367	Dimob
NZ_CP018888	978556	1000455	Dimob
NZ_CP018888	1054467	1060305	Dimob
NZ_CP012697	29764	54311	Dimob
NZ_CP012697	225342	283073	Dimob
NZ_CP012697	804353	822798	Dimob
NZ_CP012697	1360703	1421429	Dimob
NZ_CP012697	2514016	2553294	Dimob
NZ_CP012697	2558960	2631354	Dimob
NZ_CP012697	2884752	2932580	Dimob
NZ_CP012697	3470039	3487509	Dimob
NZ_CP012697	3503523	3546766	Dimob
NZ_CP019445	942647	949773	Dimob
NZ_CP019445	3091994	3116941	Dimob
NZ_CP019445	3601376	3628352	Dimob
NZ_CP019445	3631660	3644932	Dimob
NZ_CP019445	3911267	3917155	Dimob
NZ_CP019445	3954127	3980937	Dimob
NZ_CP019445	3987736	3999772	Dimob
NZ_CP012897	22407	64296	Dimob
NZ_CP012897	381525	440423	Dimob
NZ_CP012897	886529	892236	Dimob
NZ_CP012897	912759	932197	Dimob
NZ_CP012897	1284817	1289851	Dimob
NZ_CP012897	1735627	1789199	Dimob
NZ_CP012897	1998153	2003583	Dimob
NZ_CP012897	3441623	3455927	Dimob
NZ_CP018043	185121	195821	Dimob
NZ_CP018043	293372	314963	Dimob
NZ_CP018043	363703	384590	Dimob
NZ_CP018043	1027369	1035810	Dimob
NZ_CP018043	1207160	1226359	Dimob
NZ_CP018043	1608264	1616793	Dimob
NZ_CP018043	2873085	2899760	Dimob
NZ_CP018043	2968378	2995674	Dimob
NZ_CP018043	3435120	3470273	Dimob
NZ_CP018043	3541785	3564149	Dimob
NZ_CP018043	3646603	3653549	Dimob
NZ_CP018043	3804956	3832197	Dimob
NZ_CP018043	3939799	3960012	Dimob
NZ_CP018043	4496161	4561749	Dimob
NZ_CP018043	4835415	4856293	Dimob
