contigName	contigLen	totalAvgDepth	metaspades_perc100_sorted.bam	metaspades_perc100_sorted.bam-var
NODE_37401_length_398_cov_1.425656	398	2.34274	2.34274	0.331445
NODE_37402_length_398_cov_1.422741	398	0.705645	0.705645	0.20855
NODE_37403_length_398_cov_1.396501	398	2.17339	2.17339	0.613539
NODE_37404_length_398_cov_1.387755	398	1.51613	1.51613	0.250751
NODE_37405_length_398_cov_1.361516	398	2.25403	2.25403	0.303628
NODE_37406_length_398_cov_1.358601	398	2.31048	2.31048	0.384991
NODE_37407_length_398_cov_1.358601	398	2.33468	2.33468	0.369318
NODE_37408_length_398_cov_1.268222	398	2.37097	2.37097	0.290976
NODE_37409_length_398_cov_1.265306	398	2.25806	2.25806	0.48374
NODE_37410_length_398_cov_1.259475	398	2.39516	2.39516	0.264267
NODE_37411_length_398_cov_1.250729	398	0.915323	0.915323	0.0778205
NODE_37412_length_398_cov_1.221574	398	2.39516	2.39516	0.272365
NODE_37413_length_398_cov_1.137026	398	1.41129	1.41129	0.243111
NODE_37414_length_398_cov_1.137026	398	1.41129	1.41129	0.243111
NODE_37415_length_398_cov_1.128280	398	1.39919	1.39919	0.240809
NODE_37416_length_398_cov_1.128280	398	1.39919	1.39919	0.240809
NODE_37417_length_398_cov_1.125364	398	1.40726	1.40726	0.242376
NODE_37418_length_398_cov_1.110787	398	1.40726	1.40726	0.242376
NODE_37419_length_398_cov_1.104956	398	1.40726	1.40726	0.242376
NODE_37420_length_398_cov_1.093294	398	1.41129	1.41129	0.243111
NODE_37421_length_398_cov_1.087464	398	2.29839	2.29839	0.428824
NODE_37422_length_398_cov_1.084548	398	1.40726	1.40726	0.242376
NODE_37423_length_398_cov_1.075802	398	1.41129	1.41129	0.243111
NODE_37424_length_398_cov_1.049563	398	1.41129	1.41129	0.243111
NODE_37425_length_398_cov_1.046647	398	1.41129	1.41129	0.243111
NODE_37426_length_398_cov_1.040816	398	1.40726	1.40726	0.242376
NODE_37427_length_398_cov_1.034985	398	1.40726	1.40726	0.242376
NODE_37428_length_398_cov_1.034985	398	1.45968	1.45968	0.24938
NODE_37429_length_398_cov_1.034985	398	1.41129	1.41129	0.243111
NODE_37430_length_398_cov_1.032070	398	0	0	0
NODE_37431_length_398_cov_0.953353	398	1.42742	1.42742	0.245723
NODE_37432_length_398_cov_0.941691	398	1.41129	1.41129	0.243111
NODE_37433_length_398_cov_0.938776	398	1.40726	1.40726	0.242376
NODE_37434_length_398_cov_0.906706	398	1.29839	1.29839	0.2102
NODE_37435_length_397_cov_73.821637	397	17.7895	17.7895	13.7929
NODE_37436_length_397_cov_3.646199	397	3.80567	3.80567	2.01898
NODE_37437_length_397_cov_2.991228	397	4.34413	4.34413	0.413613
NODE_37438_length_397_cov_2.684211	397	4	4	1.20325
NODE_37439_length_397_cov_2.657895	397	3.97571	3.97571	0.999411
NODE_37440_length_397_cov_2.657895	397	2.9919	2.9919	1.25197
NODE_37441_length_397_cov_2.625731	397	3.34413	3.34413	0.413613
NODE_37442_length_397_cov_2.587719	397	3.88664	3.88664	1.03588
NODE_37443_length_397_cov_2.578947	397	2.18623	2.18623	0.615583
NODE_37444_length_397_cov_2.546784	397	3.15789	3.15789	0.857082
NODE_37445_length_397_cov_2.532164	397	2.18219	2.18219	0.352852
NODE_37446_length_397_cov_2.450292	397	3.10526	3.10526	0.980743
NODE_37447_length_397_cov_2.421053	397	2.33603	2.33603	0.378492
NODE_37448_length_397_cov_2.412281	397	2.19433	2.19433	0.604358
NODE_37449_length_397_cov_2.269006	397	2.38866	2.38866	0.27922
NODE_37450_length_397_cov_2.187135	397	3.17814	3.17814	0.610414
NODE_37451_length_397_cov_2.175439	397	2.18219	2.18219	0.613016
NODE_37452_length_397_cov_2.143275	397	3.10526	3.10526	0.883182
NODE_37453_length_397_cov_2.134503	397	3.09312	3.09312	0.670155
NODE_37454_length_397_cov_2.125731	397	3.26316	3.26316	0.479248
NODE_37455_length_397_cov_2.119883	397	2.22672	2.22672	0.558145
NODE_37456_length_397_cov_2.102339	397	2.35628	2.35628	0.344097
NODE_37457_length_397_cov_2.084795	397	3.03644	3.03644	0.79948
NODE_37458_length_397_cov_2.084795	397	3.25911	3.25911	0.501696
NODE_37459_length_397_cov_2.064327	397	3.10121	3.10121	1.01817
NODE_37460_length_397_cov_2.052632	397	3.04453	3.04453	1.0915
NODE_37461_length_397_cov_2.043860	397	3.36842	3.36842	0.664528
NODE_37462_length_397_cov_1.982456	397	3.10121	3.10121	0.725487
NODE_37463_length_397_cov_1.909357	397	2.17814	2.17814	0.626677
NODE_37464_length_397_cov_1.900585	397	3.417	3.417	0.2441
NODE_37465_length_397_cov_1.900585	397	2.40486	2.40486	0.420789
NODE_37466_length_397_cov_1.692982	397	2.39676	2.39676	0.240315
NODE_37467_length_397_cov_1.681287	397	2.20243	2.20243	0.593004
NODE_37468_length_397_cov_1.622807	397	2.417	2.417	0.2441
NODE_37469_length_397_cov_1.622807	397	1.41296	1.41296	0.243409
NODE_37470_length_397_cov_1.616959	397	2.1417	2.1417	0.561141
NODE_37471_length_397_cov_1.616959	397	2.37247	2.37247	0.324117
NODE_37472_length_397_cov_1.605263	397	2.26721	2.26721	0.481156
NODE_37473_length_397_cov_1.590643	397	2.40486	2.40486	0.258188
NODE_37474_length_397_cov_1.581871	397	2.33603	2.33603	0.386622
NODE_37475_length_397_cov_1.581871	397	2.18623	2.18623	0.550542
NODE_37476_length_397_cov_1.578947	397	3.21457	3.21457	0.559461
NODE_37477_length_397_cov_1.578947	397	2.31174	2.31174	0.426814
NODE_37478_length_397_cov_1.567251	397	2.26316	2.26316	0.487377
NODE_37479_length_397_cov_1.555556	397	2.34413	2.34413	0.372963
NODE_37480_length_397_cov_1.555556	397	2.18623	2.18623	0.615581
NODE_37481_length_397_cov_1.552632	397	2.36437	2.36437	0.338237
NODE_37482_length_397_cov_1.549708	397	2.12955	2.12955	0.682335
NODE_37483_length_397_cov_1.532164	397	2.27935	2.27935	0.706197
NODE_37484_length_397_cov_1.526316	397	2.37247	2.37247	0.307857
NODE_37485_length_397_cov_1.517544	397	2.33603	2.33603	0.378492
NODE_37486_length_397_cov_1.511696	397	2.30769	2.30769	0.425264
NODE_37487_length_397_cov_1.508772	397	3.15385	3.15385	0.651031
NODE_37488_length_397_cov_1.473684	397	1.54656	1.54656	0.574046
NODE_37489_length_397_cov_1.470760	397	2.36437	2.36437	0.313847
NODE_37490_length_397_cov_1.456140	397	2.25506	2.25506	0.499721
NODE_37491_length_397_cov_1.406433	397	2.17004	2.17004	0.637636
NODE_37492_length_397_cov_1.397661	397	2.32794	2.32794	0.392021
NODE_37493_length_397_cov_1.388889	397	2.33603	2.33603	0.378492
NODE_37494_length_397_cov_1.327485	397	2.12955	2.12955	0.657944
NODE_37495_length_397_cov_1.210526	397	0.708502	0.708502	0.207368
NODE_37496_length_397_cov_1.169591	397	2.13765	2.13765	0.672032
NODE_37497_length_397_cov_1.163743	397	1.417	1.417	0.2441
NODE_37498_length_397_cov_1.157895	397	2.32389	2.32389	0.398737
NODE_37499_length_397_cov_1.149123	397	1.46154	1.46154	0.249531
NODE_37500_length_397_cov_1.149123	397	2.21457	2.21457	0.559461
NODE_37501_length_397_cov_1.140351	397	1.417	1.417	0.2441
NODE_37502_length_397_cov_1.140351	397	1.417	1.417	0.2441
NODE_37503_length_397_cov_1.128655	397	1.40081	1.40081	0.241137
NODE_37504_length_397_cov_1.128655	397	1.40081	1.40081	0.241137
NODE_37505_length_397_cov_1.099415	397	1.36032	1.36032	0.231428
NODE_37506_length_397_cov_1.093567	397	1.40081	1.40081	0.241137
NODE_37507_length_397_cov_1.087719	397	1.45344	1.45344	0.248839
NODE_37508_length_397_cov_1.081871	397	1.33603	1.33603	0.224022
NODE_37509_length_397_cov_1.076023	397	1.417	1.417	0.2441
NODE_37510_length_397_cov_1.073099	397	1.40081	1.40081	0.241137
NODE_37511_length_397_cov_1.070175	397	0.708502	0.708502	0.207367
NODE_37512_length_397_cov_1.070175	397	1.40486	1.40486	0.241927
NODE_37513_length_397_cov_1.064327	397	1.417	1.417	0.2441
NODE_37514_length_397_cov_1.064327	397	1.417	1.417	0.2441
NODE_37515_length_397_cov_1.049708	397	1.41296	1.41296	0.243409
NODE_37516_length_397_cov_1.049708	397	1.417	1.417	0.2441
NODE_37517_length_397_cov_1.040936	397	1.417	1.417	0.2441
NODE_37518_length_397_cov_1.020468	397	1.41296	1.41296	0.243409
NODE_37519_length_397_cov_0.997076	397	0.704453	0.704453	0.209045
NODE_37520_length_397_cov_0.988304	397	1.40891	1.40891	0.242685
NODE_37521_length_397_cov_0.982456	397	1.40081	1.40081	0.241137
NODE_37522_length_397_cov_0.976608	397	1.417	1.417	0.2441
NODE_37523_length_397_cov_0.970760	397	1.41296	1.41296	0.243409
NODE_37524_length_396_cov_3.407625	396	5.00407	5.00407	1.72651
NODE_37525_length_396_cov_3.272727	396	4.96341	4.96341	1.36601
NODE_37526_length_396_cov_3.199413	396	2.34553	2.34553	0.365837
NODE_37527_length_396_cov_3.173021	396	4.27642	4.27642	0.723278
NODE_37528_length_396_cov_3.158358	396	4.10976	4.10976	0.987904
NODE_37529_length_396_cov_3.131965	396	4.93902	4.93902	1.80443
NODE_37530_length_396_cov_2.932551	396	3.19106	3.19106	0.759266
NODE_37531_length_396_cov_2.674487	396	4.34959	4.34959	0.399734
NODE_37532_length_396_cov_2.674487	396	3.95528	3.95528	1.52044
NODE_37533_length_396_cov_2.668622	396	3.84959	3.84959	1.12422
NODE_37534_length_396_cov_2.636364	396	3.76829	3.76829	1.942
NODE_37535_length_396_cov_2.431085	396	3.17886	3.17886	0.612776
NODE_37536_length_396_cov_2.410557	396	2.25203	2.25203	0.53214
NODE_37537_length_396_cov_2.228739	396	3.2561	3.2561	0.51782
NODE_37538_length_396_cov_2.205279	396	3.23577	3.23577	0.736021
NODE_37539_length_396_cov_2.161290	396	3.15447	3.15447	0.637267
NODE_37540_length_396_cov_2.146628	396	3.2561	3.2561	0.566799
NODE_37541_length_396_cov_2.140762	396	1.52439	1.52439	0.617773
NODE_37542_length_396_cov_2.111437	396	2.93089	2.93089	0.897246
NODE_37543_length_396_cov_2.073314	396	3.32927	3.32927	0.393182
NODE_37544_length_396_cov_1.991202	396	2.40244	2.40244	0.429218
NODE_37545_length_396_cov_1.964809	396	3.37398	3.37398	0.316707
NODE_37546_length_396_cov_1.888563	396	3.18293	3.18293	0.86844
NODE_37547_length_396_cov_1.870968	396	2.20732	2.20732	0.589499
NODE_37548_length_396_cov_1.844575	396	1.62195	1.62195	0.236087
NODE_37549_length_396_cov_1.821114	396	2.40244	2.40244	0.355749
NODE_37550_length_396_cov_1.756598	396	3.19106	3.19106	0.751103
NODE_37551_length_396_cov_1.712610	396	2.2439	2.2439	0.544353
NODE_37552_length_396_cov_1.677419	396	2.34553	2.34553	0.382163
NODE_37553_length_396_cov_1.651026	396	2.15041	2.15041	0.658918
NODE_37554_length_396_cov_1.648094	396	2.20325	2.20325	0.595255
NODE_37555_length_396_cov_1.636364	396	2.30081	2.30081	0.456081
NODE_37556_length_396_cov_1.612903	396	2.11382	2.11382	0.680869
NODE_37557_length_396_cov_1.580645	396	2.36992	2.36992	0.33199
NODE_37558_length_396_cov_1.571848	396	1.42276	1.42276	0.245031
NODE_37559_length_396_cov_1.565982	396	1.42276	1.42276	0.245031
NODE_37560_length_396_cov_1.565982	396	1.52033	1.52033	0.634278
NODE_37561_length_396_cov_1.560117	396	2.28862	2.28862	0.328605
NODE_37562_length_396_cov_1.551320	396	2.31707	2.31707	0.429667
NODE_37563_length_396_cov_1.545455	396	2.30081	2.30081	0.456081
NODE_37564_length_396_cov_1.545455	396	1.41057	1.41057	0.24299
NODE_37565_length_396_cov_1.519062	396	1.41463	1.41463	0.243703
NODE_37566_length_396_cov_1.513196	396	2.35772	2.35772	0.336818
NODE_37567_length_396_cov_1.501466	396	2.34553	2.34553	0.382163
NODE_37568_length_396_cov_1.495601	396	1.41057	1.41057	0.24299
NODE_37569_length_396_cov_1.480938	396	2.39431	2.39431	0.272458
NODE_37570_length_396_cov_1.463343	396	2.22358	2.22358	0.566135
NODE_37571_length_396_cov_1.463343	396	2.2561	2.2561	0.411696
NODE_37572_length_396_cov_1.460411	396	2.16667	2.16667	0.645576
NODE_37573_length_396_cov_1.398827	396	1.42276	1.42276	0.245031
NODE_37574_length_396_cov_1.381232	396	2.26423	2.26423	0.513572
NODE_37575_length_396_cov_1.340176	396	1.42276	1.42276	0.245031
NODE_37576_length_396_cov_1.313783	396	2.18293	2.18293	0.599054
NODE_37577_length_396_cov_1.304985	396	1.41463	1.41463	0.243703
NODE_37578_length_396_cov_1.284457	396	2.39024	2.39024	0.304231
NODE_37579_length_396_cov_1.275660	396	2.25203	2.25203	0.523976
NODE_37580_length_396_cov_1.266862	396	1.41057	1.41057	0.24299
NODE_37581_length_396_cov_1.234604	396	0.711382	0.711382	0.206156
NODE_37582_length_396_cov_1.228739	396	1.52033	1.52033	0.250605
NODE_37583_length_396_cov_1.217009	396	2.28455	2.28455	0.416658
NODE_37584_length_396_cov_1.202346	396	2.17886	2.17886	0.637265
NODE_37585_length_396_cov_1.178886	396	0	0	0
NODE_37586_length_396_cov_1.143695	396	1.42276	1.42276	0.245031
NODE_37587_length_396_cov_1.143695	396	1.42276	1.42276	0.245031
NODE_37588_length_396_cov_1.143695	396	1.42276	1.42276	0.245031
NODE_37589_length_396_cov_1.140762	396	1.4187	1.4187	0.244383
NODE_37590_length_396_cov_1.137830	396	1.41463	1.41463	0.243703
NODE_37591_length_396_cov_1.137830	396	1.41463	1.41463	0.243703
NODE_37592_length_396_cov_1.137830	396	1.5122	1.5122	0.250871
NODE_37593_length_396_cov_1.131965	396	1.41463	1.41463	0.243703
NODE_37594_length_396_cov_1.129032	396	1.40244	1.40244	0.241463
NODE_37595_length_396_cov_1.120235	396	1.69106	1.69106	0.222533
NODE_37596_length_396_cov_1.111437	396	0.788618	0.788618	0.16738
NODE_37597_length_396_cov_1.082111	396	1.42276	1.42276	0.245031
NODE_37598_length_396_cov_1.079179	396	1.42276	1.42276	0.245031
NODE_37599_length_396_cov_1.064516	396	1.4187	1.4187	0.244383
NODE_37600_length_396_cov_1.061584	396	0.703252	0.703252	0.20954
NODE_37601_length_396_cov_1.058651	396	1.41057	1.41057	0.24299
NODE_37602_length_396_cov_1.058651	396	1.42276	1.42276	0.245031
NODE_37603_length_396_cov_1.055718	396	1.41057	1.41057	0.24299
NODE_37604_length_396_cov_1.055718	396	1.41463	1.41463	0.243703
NODE_37605_length_396_cov_1.052786	396	1.41463	1.41463	0.243703
NODE_37606_length_396_cov_1.046921	396	1.42276	1.42276	0.245031
NODE_37607_length_396_cov_1.046921	396	1.42276	1.42276	0.245031
NODE_37608_length_396_cov_1.046921	396	1.42276	1.42276	0.245031
NODE_37609_length_396_cov_1.041056	396	0.711382	0.711382	0.206157
NODE_37610_length_396_cov_1.035191	396	1.41057	1.41057	0.24299
NODE_37611_length_396_cov_1.026393	396	1.39024	1.39024	0.238925
NODE_37612_length_396_cov_1.023460	396	1.4065	1.4065	0.242243
NODE_37613_length_396_cov_1.017595	396	1.41463	1.41463	0.243703
NODE_37614_length_396_cov_1.011730	396	1.42276	1.42276	0.245031
NODE_37615_length_396_cov_1.008798	396	1.4187	1.4187	0.244383
NODE_37616_length_396_cov_1.008798	396	1.42276	1.42276	0.245031
NODE_37617_length_396_cov_1.005865	396	1.40244	1.40244	0.241463
NODE_37618_length_396_cov_0.982405	396	1.34959	1.34959	0.228306
NODE_37619_length_396_cov_0.967742	396	1.42276	1.42276	0.245031
NODE_37620_length_396_cov_0.941349	396	1.4065	1.4065	0.242243
NODE_37621_length_396_cov_0.929619	396	1.42276	1.42276	0.245031
NODE_37622_length_395_cov_228.758824	395	72.0082	72.0082	230.582
NODE_37623_length_395_cov_4.617647	395	2.52245	2.52245	0.766912
NODE_37624_length_395_cov_3.305882	395	4.84898	4.84898	1.7189
NODE_37625_length_395_cov_3.250000	395	4.0898	4.0898	0.811575
NODE_37626_length_395_cov_2.788235	395	2.89796	2.89796	1.42807
NODE_37627_length_395_cov_2.782353	395	3.96327	3.96327	1.15848
NODE_37628_length_395_cov_2.620588	395	3.2	3.2	0.611474
NODE_37629_length_395_cov_2.614706	395	4.21633	4.21633	0.711208
NODE_37630_length_395_cov_2.602941	395	3.6	3.6	2.65901
NODE_37631_length_395_cov_2.567647	395	3.93469	3.93469	1.18424
NODE_37632_length_395_cov_2.550000	395	3.95918	3.95918	1.01472
NODE_37633_length_395_cov_2.476471	395	3.05714	3.05714	0.783606
NODE_37634_length_395_cov_2.350000	395	2.37551	2.37551	0.284644
NODE_37635_length_395_cov_2.347059	395	1.6898	1.6898	0.223051
NODE_37636_length_395_cov_2.223529	395	3.2449	3.2449	0.652896
NODE_37637_length_395_cov_2.220588	395	3.27347	3.27347	0.510973
NODE_37638_length_395_cov_2.214706	395	3.12245	3.12245	0.804617
NODE_37639_length_395_cov_2.205882	395	1.42857	1.42857	0.245902
NODE_37640_length_395_cov_2.200000	395	3.37551	3.37551	0.333824
NODE_37641_length_395_cov_2.194118	395	2.57143	2.57143	0.278689
NODE_37642_length_395_cov_2.173529	395	2.96735	2.96735	1.30221
NODE_37643_length_395_cov_2.173529	395	3.09388	3.09388	0.970659
NODE_37644_length_395_cov_2.167647	395	3.09796	3.09796	0.859217
NODE_37645_length_395_cov_2.161765	395	3.28571	3.28571	0.467213
NODE_37646_length_395_cov_2.144118	395	3.06122	3.06122	0.721645
NODE_37647_length_395_cov_2.102941	395	3.14286	3.14286	0.84426
NODE_37648_length_395_cov_2.067647	395	3	3	0.737705
NODE_37649_length_395_cov_2.061765	395	1.42449	1.42449	0.245299
NODE_37650_length_395_cov_2.041176	395	1.42449	1.42449	0.245299
NODE_37651_length_395_cov_2.035294	395	3.05306	3.05306	0.993074
NODE_37652_length_395_cov_2.029412	395	2.34694	2.34694	0.391436
NODE_37653_length_395_cov_1.988235	395	2.3102	2.3102	0.45256
NODE_37654_length_395_cov_1.970588	395	3.05714	3.05714	0.8
NODE_37655_length_395_cov_1.955882	395	3.03673	3.03673	0.814217
NODE_37656_length_395_cov_1.938235	395	1.42857	1.42857	0.245902
NODE_37657_length_395_cov_1.902941	395	3.08571	3.08571	0.759014
NODE_37658_length_395_cov_1.870588	395	2.98367	2.98367	0.868585
NODE_37659_length_395_cov_1.811765	395	2.3102	2.3102	0.591904
NODE_37660_length_395_cov_1.782353	395	2.95102	2.95102	0.907426
NODE_37661_length_395_cov_1.776471	395	2.29388	2.29388	0.454267
NODE_37662_length_395_cov_1.697059	395	2.36327	2.36327	0.363398
NODE_37663_length_395_cov_1.661765	395	3.10612	3.10612	0.964099
NODE_37664_length_395_cov_1.658824	395	2.34286	2.34286	0.349181
NODE_37665_length_395_cov_1.632353	395	1.59592	1.59592	0.241786
NODE_37666_length_395_cov_1.632353	395	2.27755	2.27755	0.480027
NODE_37667_length_395_cov_1.629412	395	2.31429	2.31429	0.445901
NODE_37668_length_395_cov_1.626471	395	2.14694	2.14694	0.691434
NODE_37669_length_395_cov_1.626471	395	2.37551	2.37551	0.333824
NODE_37670_length_395_cov_1.620588	395	1.42449	1.42449	0.245299
NODE_37671_length_395_cov_1.611765	395	1.7102	1.7102	0.206657
NODE_37672_length_395_cov_1.605882	395	2.31837	2.31837	0.406423
NODE_37673_length_395_cov_1.600000	395	2.36327	2.36327	0.363399
NODE_37674_length_395_cov_1.585294	395	2.30204	2.30204	0.457578
NODE_37675_length_395_cov_1.573529	395	2.14286	2.14286	0.696721
NODE_37676_length_395_cov_1.544118	395	3.03265	3.03265	1.10549
NODE_37677_length_395_cov_1.544118	395	1.42041	1.42041	0.244663
NODE_37678_length_395_cov_1.532353	395	2.24082	2.24082	0.560622
NODE_37679_length_395_cov_1.526471	395	2.24082	2.24082	0.560625
NODE_37680_length_395_cov_1.511765	395	2.17143	2.17143	0.650819
NODE_37681_length_395_cov_1.505882	395	2.3102	2.3102	0.45256
NODE_37682_length_395_cov_1.482353	395	2.11429	2.11429	0.659016
NODE_37683_length_395_cov_1.464706	395	2.16735	2.16735	0.656306
NODE_37684_length_395_cov_1.429412	395	1.42449	1.42449	0.245299
NODE_37685_length_395_cov_1.426471	395	1.42857	1.42857	0.245902
NODE_37686_length_395_cov_1.420588	395	2.32245	2.32245	0.416093
NODE_37687_length_395_cov_1.405882	395	2.1551	2.1551	0.656172
NODE_37688_length_395_cov_1.376471	395	2.33469	2.33469	0.412111
NODE_37689_length_395_cov_1.370588	395	1.40816	1.40816	0.242555
NODE_37690_length_395_cov_1.350000	395	2.17551	2.17551	0.628905
NODE_37691_length_395_cov_1.335294	395	2.28571	2.28571	0.483606
NODE_37692_length_395_cov_1.317647	395	2.41224	2.41224	0.276079
NODE_37693_length_395_cov_1.267647	395	2.39184	2.39184	0.288458
NODE_37694_length_395_cov_1.147059	395	1.42857	1.42857	0.245902
NODE_37695_length_395_cov_1.147059	395	1.42857	1.42857	0.245902
NODE_37696_length_395_cov_1.147059	395	1.42857	1.42857	0.245902
NODE_37697_length_395_cov_1.144118	395	1.42449	1.42449	0.245299
NODE_37698_length_395_cov_1.141176	395	1.42041	1.42041	0.244663
NODE_37699_length_395_cov_1.117647	395	1.42041	1.42041	0.244663
NODE_37700_length_395_cov_1.100000	395	1.43673	1.43673	0.71422
NODE_37701_length_395_cov_1.094118	395	1.42857	1.42857	0.245902
NODE_37702_length_395_cov_1.064706	395	1.42857	1.42857	0.245902
NODE_37703_length_395_cov_1.058824	395	1.42857	1.42857	0.245902
NODE_37704_length_395_cov_1.055882	395	2.34286	2.34286	0.390164
NODE_37705_length_395_cov_1.050000	395	1.42857	1.42857	0.245902
NODE_37706_length_395_cov_1.050000	395	1.42449	1.42449	0.245299
NODE_37707_length_395_cov_1.050000	395	1.42449	1.42449	0.245299
NODE_37708_length_395_cov_1.047059	395	1.42449	1.42449	0.245299
NODE_37709_length_395_cov_1.047059	395	0.714286	0.714286	0.204918
NODE_37710_length_395_cov_1.047059	395	1.42857	1.42857	0.245902
NODE_37711_length_395_cov_1.044118	395	1.42449	1.42449	0.245299
NODE_37712_length_395_cov_1.044118	395	1.42449	1.42449	0.245299
NODE_37713_length_395_cov_1.032353	395	1.40816	1.40816	0.242555
NODE_37714_length_395_cov_1.020588	395	1.42449	1.42449	0.245299
NODE_37715_length_395_cov_1.014706	395	1.42041	1.42041	0.244663
NODE_37716_length_395_cov_1.008824	395	1.4449	1.4449	0.247976
NODE_37717_length_395_cov_1.008824	395	1.42041	1.42041	0.244663
NODE_37718_length_395_cov_1.000000	395	1.42449	1.42449	0.245299
NODE_37719_length_395_cov_0.994118	395	1.42857	1.42857	0.245902
NODE_37720_length_395_cov_0.964706	395	1.42857	1.42857	0.245902
NODE_37721_length_395_cov_0.944118	395	1.42449	1.42449	0.245299
NODE_37722_length_394_cov_3.758112	394	3.88934	3.88934	1.4733
NODE_37723_length_394_cov_3.486726	394	5.93033	5.93033	1.26673
NODE_37724_length_394_cov_2.725664	394	4.36475	4.36475	0.257353
